transaction_id,user_id,timestamp,order_value,customer_segment,ab_test_group
32248,14499,2025-03-20 12:19:00,35.06887039768205,Standard,Test
32249,5403,2025-04-04 11:41:00,33.539135698542914,Standard,Test
32250,14041,2025-04-28 00:46:00,22.293350089000885,Standard,Control
32251,9064,2025-02-05 19:10:00,24.025247944772545,Standard,Control
32252,835,2025-03-19 08:35:00,113.85129581638607,Standard,Control
32253,11505,2025-03-14 05:52:00,97.66814478458147,Standard,Test
32254,4953,2025-02-27 03:07:00,28.641560516162585,Standard,Control
32255,11309,2025-03-20 03:49:00,182.26473389254443,Standard,Test
32256,970,2025-03-06 08:05:00,21.725728279483057,Standard,Test
32257,593,2025-04-26 01:17:00,50.12593789208478,Standard,Test
32258,255,2025-01-07 03:12:00,45.087347526637686,Standard,Test
32259,10307,2025-03-17 13:28:00,19.27114584772964,Standard,Test
32260,11158,2025-03-15 06:58:00,45.52491536176986,Standard,Test
32261,2662,2025-05-17 13:36:00,63.155843439940384,High-Value (Power),Control
32262,8795,2025-05-30 07:00:00,91.42011469614152,Standard,Control
32263,9258,2025-03-01 00:11:00,40.91004579118692,Standard,Test
32264,14100,2025-05-03 04:51:00,29.220011129977298,Standard,Test
32265,1840,2025-02-11 14:23:00,27.995558523089986,Standard,Control
32266,5906,2025-05-07 18:24:00,45.87749524970851,Standard,Test
32267,2432,2025-05-10 15:26:00,6.02176818232612,Standard,Test
32268,7757,2025-01-20 14:45:00,59.678313140412314,Standard,Test
32269,5354,2025-02-07 10:44:00,26.17046794787283,Standard,Test
32270,966,2025-01-16 09:31:00,15.264878130693837,Standard,Test
32271,1738,2025-04-06 11:52:00,19.564749485183153,Standard,Test
32272,485,2025-05-02 20:51:00,43.07548362082017,Standard,Control
32273,7942,2025-02-02 05:25:00,19.07944406357356,Standard,Control
32274,12327,2025-04-06 21:37:00,85.45674691514995,High-Value (Power),Test
32275,8203,2025-01-04 02:51:00,131.86823116986687,Standard,Test
32276,12912,2025-04-02 11:14:00,16.693607354380383,Standard,Test
32277,12697,2025-04-25 09:05:00,8.954041472671706,Standard,Test
32278,6252,2025-04-23 02:44:00,83.17126555904764,High-Value (Power),Test
32279,2028,2025-05-24 03:07:00,16.54279418003716,Standard,Test
32280,5214,2025-04-18 20:32:00,83.70802987595782,Standard,Test
32281,7991,2025-01-23 10:26:00,17.188638502354152,Standard,Test
32282,6228,2025-02-03 18:01:00,12.519527830008995,Standard,Test
32283,14394,2025-03-30 05:03:00,252.76744044136768,High-Value (Power),Test
32284,11557,2025-03-13 09:39:00,22.320453156448398,Standard,Test
32285,11280,2025-05-14 09:59:00,104.15844393335856,Standard,Control
32286,11231,2025-01-03 17:26:00,21.506195523542175,Standard,Test
32287,6982,2025-03-24 13:10:00,7.55091731434314,Standard,Control
32288,8797,2025-01-01 06:06:00,12.71865380904733,Standard,Test
32289,969,2025-01-05 16:47:00,4.254705840629369,Standard,Control
32290,12453,2025-03-10 09:54:00,3.753649999408312,Standard,Control
32291,437,2025-02-13 15:08:00,32.7117304638821,Standard,Test
32292,10967,2025-03-22 13:12:00,197.5119506623871,High-Value (Power),Control
32293,13968,2025-03-17 08:26:00,84.04568537523427,Standard,Control
32294,1810,2025-01-29 20:58:00,38.48403859667637,Standard,Control
32295,6547,2025-04-29 06:24:00,70.17772324895317,Standard,Test
32296,8108,2025-02-03 20:48:00,21.657409735005537,Standard,Test
32297,5506,2025-01-22 11:32:00,49.36731452067449,Standard,Control
32298,14266,2025-01-31 05:21:00,7.134855992969681,Standard,Test
32299,5258,2025-01-03 06:16:00,23.004171758181425,Standard,Control
32300,4910,2025-03-29 20:40:00,84.90071801670841,Standard,Control
32301,10962,2025-01-13 08:41:00,21.11840727044946,Standard,Control
32302,14867,2025-03-03 23:33:00,27.710740666754653,Standard,Control
32303,10022,2025-03-26 06:18:00,89.0679785874614,Standard,Test
32304,8485,2025-02-09 23:32:00,153.8308732789782,High-Value (Power),Test
32305,13787,2025-03-08 05:16:00,9.84184520179071,Standard,Test
32306,12144,2025-01-15 15:05:00,76.15006314476518,Standard,Test
32307,462,2025-01-01 05:29:00,88.48719840648168,Standard,Test
32308,12077,2025-01-16 22:54:00,14.918716875524368,Standard,Control
32309,3234,2025-01-28 17:40:00,94.42261595777595,Standard,Control
32310,14978,2025-04-01 10:30:00,39.5150836519874,Standard,Test
32311,10284,2025-05-19 12:04:00,35.24467294942468,Standard,Control
32312,12129,2025-02-06 07:01:00,9.625151712500834,Standard,Test
32313,5203,2025-05-30 16:09:00,68.22822836603021,Standard,Test
32314,2940,2025-05-12 09:15:00,54.305825013088516,Standard,Control
32315,14972,2025-05-13 04:14:00,62.4022664355969,Standard,Control
32316,14875,2025-05-27 17:18:00,53.772562170243276,Standard,Test
32317,14855,2025-02-20 19:36:00,38.31939199248265,Standard,Control
32318,13723,2025-04-16 18:15:00,21.045830400726516,Standard,Test
32319,12999,2025-03-08 19:55:00,81.51672789810655,Standard,Control
32320,13936,2025-02-07 11:40:00,6.84525391178097,Standard,Control
32321,89,2025-03-10 17:49:00,96.03133448115784,Standard,Control
32322,1664,2025-04-13 12:30:00,38.679653088932774,Standard,Test
32323,3302,2025-04-22 13:47:00,12.753428617454995,Standard,Control
32324,5138,2025-02-01 15:18:00,18.007657909124557,Standard,Control
32325,10913,2025-05-27 21:53:00,23.312986037081913,Standard,Test
32326,11130,2025-03-07 19:00:00,107.87202319524344,Standard,Control
32327,6030,2025-02-22 10:48:00,28.01453159647526,Standard,Control
32328,422,2025-02-25 05:51:00,193.00635627064753,High-Value (Power),Test
32329,3750,2025-04-30 09:45:00,108.07202720977862,Standard,Control
32330,4972,2025-05-09 12:05:00,49.29710200750146,Standard,Test
32331,6846,2025-05-13 02:40:00,21.068218799726008,Standard,Control
32332,4434,2025-03-22 16:18:00,99.75918225400446,High-Value (Power),Control
32333,266,2025-03-24 02:18:00,14.700240231817334,Standard,Test
32334,2851,2025-01-28 02:17:00,25.709814922666542,Standard,Control
32335,1379,2025-02-04 21:37:00,12.412829412645602,Standard,Control
32336,6504,2025-05-13 23:33:00,14.362852977566094,Standard,Test
32337,7158,2025-03-27 11:09:00,48.574288239619435,Standard,Test
32338,10007,2025-03-23 03:09:00,60.97728339145363,High-Value (Power),Control
32339,10457,2025-04-16 19:59:00,33.11254461203432,Standard,Test
32340,4417,2025-04-22 19:35:00,12.409846218174659,Standard,Control
32341,850,2025-03-22 14:12:00,87.96195347849579,Standard,Test
32342,4815,2025-01-18 19:44:00,127.42172261860668,High-Value (Power),Control
32343,11929,2025-04-04 08:40:00,93.71132276577116,Standard,Test
32344,9184,2025-01-11 13:14:00,28.918594074511475,Standard,Test
32345,3765,2025-05-26 05:56:00,16.308079293742914,Standard,Test
32346,7380,2025-01-11 04:06:00,20.023155091190567,Standard,Control
32347,10001,2025-01-31 15:39:00,27.353880813064706,Standard,Test
32348,3275,2025-02-25 05:44:00,42.44220821637022,Standard,Control
32349,717,2025-05-27 04:47:00,24.47935531814654,Standard,Test
32350,5081,2025-03-12 23:22:00,39.84532345174269,Standard,Control
32351,14228,2025-01-01 20:03:00,19.441101389062652,Standard,Test
32352,896,2025-02-02 19:45:00,24.467739510856575,Standard,Control
32353,9369,2025-05-24 02:00:00,104.75298150612477,Standard,Test
32354,11946,2025-05-10 03:09:00,21.90449622094203,Standard,Control
32355,9969,2025-03-17 00:18:00,14.13643480475596,Standard,Test
32356,14623,2025-05-23 13:03:00,60.894257253669586,Standard,Test
32357,10997,2025-05-14 13:14:00,3.7885047777135754,Standard,Control
32358,11585,2025-05-19 10:52:00,120.25594029183965,Standard,Control
32359,9652,2025-03-18 05:27:00,29.096961797269866,Standard,Control
32360,13904,2025-01-25 11:20:00,35.65490807339491,Standard,Control
32361,2544,2025-05-04 19:48:00,17.437722746569374,Standard,Control
32362,7772,2025-01-14 09:14:00,55.945902095684815,Standard,Control
32363,13461,2025-02-13 07:47:00,18.841482458580046,Standard,Control
32364,4638,2025-02-11 15:22:00,41.44336169165652,Standard,Control
32365,12923,2025-02-02 15:26:00,66.35569659028295,Standard,Control
32366,8067,2025-05-24 10:46:00,75.70833846141966,Standard,Test
32367,3554,2025-04-30 17:49:00,49.507842587982275,Standard,Test
32368,1350,2025-01-04 05:49:00,26.220907933712958,Standard,Test
32369,2987,2025-01-19 22:50:00,225.79554638706384,Standard,Test
32370,7197,2025-01-29 08:21:00,20.018557858702724,Standard,Test
32371,11523,2025-04-23 20:59:00,36.66237135720744,Standard,Test
32372,12986,2025-03-22 04:36:00,8.273449391379637,Standard,Control
32373,14241,2025-03-30 08:42:00,25.32884400915529,Standard,Test
32374,2123,2025-04-09 00:38:00,24.14625171209688,Standard,Control
32375,11821,2025-02-19 13:15:00,93.9417786109644,High-Value (Power),Test
32376,13893,2025-01-20 08:10:00,21.35636498279217,Standard,Control
32377,8690,2025-05-07 19:57:00,37.70590401059973,Standard,Control
32378,11680,2025-02-01 03:31:00,92.28692023378665,Standard,Test
32379,8047,2025-04-22 14:41:00,7.394507832283639,Standard,Test
32380,8914,2025-02-13 15:36:00,154.15543090496058,Standard,Test
32381,14063,2025-03-25 21:12:00,47.86716975462991,Standard,Test
32382,1364,2025-01-09 06:12:00,141.6581931358291,High-Value (Power),Control
32383,308,2025-02-07 02:03:00,17.220245638961448,Standard,Test
32384,2752,2025-04-04 22:01:00,55.298932523769686,Standard,Control
32385,9076,2025-03-16 20:29:00,26.201565513179407,Standard,Control
32386,7783,2025-05-24 00:38:00,73.98921298918863,Standard,Control
32387,1265,2025-02-23 18:47:00,83.18438585488886,Standard,Control
32388,12541,2025-02-15 22:50:00,25.06369641828352,Standard,Control
32389,13224,2025-03-27 04:47:00,16.677356750858653,Standard,Control
32390,5340,2025-02-01 10:30:00,17.1944345181059,Standard,Test
32391,10637,2025-02-16 17:43:00,28.127008468008693,Standard,Test
32392,11226,2025-01-05 18:47:00,64.76677404362663,Standard,Control
32393,7504,2025-01-09 07:34:00,30.365109582970128,Standard,Test
32394,5849,2025-05-26 17:04:00,8.651766924811234,Standard,Test
32395,14026,2025-05-02 19:17:00,9.403031194933202,Standard,Test
32396,9245,2025-03-22 03:55:00,32.24221957822903,Standard,Control
32397,494,2025-01-21 23:11:00,53.244205341364,Standard,Test
32398,13247,2025-02-04 20:09:00,19.723460584799234,Standard,Test
32399,2022,2025-05-02 03:24:00,10.897092413671308,Standard,Test
32400,1748,2025-05-22 06:21:00,69.7188000130405,Standard,Test
32401,13466,2025-05-14 06:43:00,6.027793560878154,Standard,Test
32402,5088,2025-04-06 20:56:00,80.02332672466541,Standard,Test
32403,3303,2025-01-14 22:45:00,88.76426387870389,Standard,Test
32404,14438,2025-04-14 06:12:00,85.25081905124797,Standard,Control
32405,14513,2025-01-02 20:00:00,52.80923252706977,Standard,Control
32406,7128,2025-01-07 12:18:00,54.268129742003644,Standard,Control
32407,5023,2025-04-10 11:29:00,67.67590513427184,Standard,Test
32408,10472,2025-05-22 08:51:00,52.80482149089311,Standard,Test
32409,6156,2025-05-21 05:12:00,13.08528194878468,Standard,Test
32410,13498,2025-05-13 15:48:00,34.29021972388217,Standard,Test
32411,9124,2025-04-07 17:56:00,17.534011070095975,Standard,Control
32412,6410,2025-04-01 04:30:00,59.389376442367684,Standard,Control
32413,10118,2025-03-23 05:17:00,28.990298000481438,Standard,Test
32414,5255,2025-02-21 02:43:00,13.200511239612956,Standard,Control
32415,8949,2025-04-09 11:37:00,89.88384311786238,Standard,Control
32416,9247,2025-03-12 03:45:00,188.75860829150832,Standard,Test
32417,12123,2025-03-21 06:51:00,17.133940046075068,Standard,Test
32418,12744,2025-02-23 21:15:00,15.514300924829202,Standard,Control
32419,4355,2025-01-31 00:07:00,42.89369191080378,High-Value (Power),Test
32420,12719,2025-04-09 16:06:00,8.073392130522922,Standard,Control
32421,3454,2025-03-23 03:47:00,46.86313128165107,Standard,Control
32422,2517,2025-03-26 10:07:00,42.344387200379494,Standard,Control
32423,10157,2025-03-21 21:37:00,16.56105166509892,Standard,Control
32424,6070,2025-01-22 04:42:00,43.78946670915722,Standard,Test
32425,7375,2025-03-17 00:31:00,13.217301651450361,Standard,Control
32426,8839,2025-02-09 14:29:00,58.71632467579553,Standard,Control
32427,12735,2025-03-15 02:43:00,88.09506656212814,Standard,Test
32428,11023,2025-01-10 14:42:00,49.85341908415812,Standard,Control
32429,5209,2025-05-11 18:19:00,41.932582606957695,Standard,Control
32430,195,2025-03-04 06:10:00,27.31769459659762,Standard,Control
32431,13726,2025-04-04 15:05:00,57.68915287110761,Standard,Control
32432,9338,2025-05-29 00:19:00,583.0373697789237,High-Value (Power),Control
32433,10702,2025-01-15 23:48:00,38.0109444813761,Standard,Test
32434,13428,2025-04-05 06:42:00,20.03935301736397,Standard,Control
32435,4292,2025-05-16 07:05:00,21.319312691671943,Standard,Control
32436,10276,2025-01-22 08:13:00,110.61324264287339,High-Value (Power),Test
32437,6211,2025-03-17 04:32:00,64.39188194551544,Standard,Test
32438,12933,2025-04-16 00:11:00,92.0533113831973,Standard,Test
32439,11545,2025-05-05 13:50:00,39.090018553863935,Standard,Test
32440,5131,2025-03-13 21:17:00,43.081091421899046,Standard,Test
32441,14042,2025-02-17 03:29:00,25.69076094884595,Standard,Control
32442,322,2025-01-27 07:27:00,41.251447042640216,Standard,Test
32443,13980,2025-04-16 01:56:00,31.074234014430093,Standard,Control
32444,10480,2025-03-04 07:06:00,36.35179205256526,Standard,Test
32445,13305,2025-05-06 19:40:00,18.44977858801648,Standard,Control
32446,11324,2025-05-26 10:18:00,21.81823357690148,Standard,Test
32447,12938,2025-02-15 08:13:00,66.92043219055344,Standard,Test
32448,6706,2025-03-28 13:44:00,38.337520736818995,High-Value (Power),Test
32449,1703,2025-01-10 04:33:00,40.59988845944627,Standard,Control
32450,10405,2025-02-10 09:24:00,195.26454838289206,High-Value (Power),Test
32451,831,2025-01-13 11:02:00,20.15537188869843,Standard,Test
32452,8381,2025-02-20 21:59:00,48.15522649362214,High-Value (Power),Control
32453,5607,2025-03-28 09:11:00,11.835854635985049,Standard,Test
32454,12245,2025-02-19 10:31:00,33.28232484617144,Standard,Control
32455,92,2025-04-23 09:45:00,258.26517865289026,High-Value (Power),Test
32456,3878,2025-04-28 12:13:00,65.95700657847347,Standard,Test
32457,10104,2025-05-30 11:37:00,225.94357267691407,Standard,Control
32458,2337,2025-02-11 00:22:00,60.13193387058097,Standard,Control
32459,7677,2025-01-02 11:57:00,16.291108777247686,Standard,Control
32460,1581,2025-02-09 06:14:00,14.790890273196615,Standard,Control
32461,9601,2025-05-30 05:01:00,36.527537951695386,Standard,Control
32462,8367,2025-04-14 03:47:00,11.886127555424935,Standard,Control
32463,5793,2025-04-20 08:22:00,11.80916439568726,Standard,Control
32464,7747,2025-03-21 06:38:00,18.696478004217862,Standard,Test
32465,474,2025-02-16 19:11:00,34.80686438977585,Standard,Test
32466,14223,2025-03-24 05:15:00,19.888567413930577,Standard,Control
32467,11625,2025-03-13 14:54:00,38.706914723485944,Standard,Test
32468,270,2025-01-17 04:08:00,24.67806976223556,Standard,Test
32469,10237,2025-05-26 18:09:00,8.347834327049709,Standard,Test
32470,6551,2025-02-06 06:07:00,88.54309980063235,Standard,Test
32471,11388,2025-01-24 09:52:00,77.10660053951631,Standard,Test
32472,694,2025-05-23 14:18:00,127.62241019401917,Standard,Test
32473,12664,2025-02-16 03:09:00,60.29666637496912,Standard,Test
32474,1416,2025-01-12 01:38:00,33.53688349617384,Standard,Test
32475,14518,2025-05-08 05:47:00,26.712463139040242,Standard,Control
32476,2084,2025-01-10 20:25:00,77.74015649119214,Standard,Control
32477,1236,2025-02-14 05:47:00,31.233257827974864,Standard,Test
32478,3968,2025-04-13 17:40:00,50.53779577224554,Standard,Control
32479,10164,2025-05-17 05:54:00,20.2915743221987,Standard,Test
32480,8326,2025-04-17 15:53:00,45.926914600489226,Standard,Control
32481,11105,2025-02-22 19:34:00,205.18485428637865,High-Value (Power),Test
32482,13212,2025-05-07 15:07:00,167.53665948982507,High-Value (Power),Control
32483,4786,2025-03-26 17:32:00,29.038734619140442,Standard,Control
32484,13990,2025-04-17 19:31:00,25.953089587709783,Standard,Test
32485,6126,2025-02-17 11:35:00,66.55042704225909,Standard,Control
32486,6635,2025-05-30 11:02:00,45.414430093213966,Standard,Control
32487,5969,2025-01-04 07:59:00,31.758001021696266,Standard,Test
32488,841,2025-01-16 05:23:00,70.37088864371117,Standard,Control
32489,5084,2025-01-28 16:27:00,14.95268029759156,Standard,Control
32490,1462,2025-01-22 00:07:00,10.539488753048722,Standard,Control
32491,4935,2025-04-04 01:53:00,126.68318560397066,Standard,Control
32492,3473,2025-05-17 07:05:00,30.212051509601167,High-Value (Power),Control
32493,7164,2025-05-03 00:53:00,291.88428995902734,High-Value (Power),Test
32494,6576,2025-03-16 23:52:00,71.06609774626588,Standard,Control
32495,13740,2025-04-08 18:34:00,70.17683573369283,Standard,Test
32496,4844,2025-01-10 04:01:00,174.22768693486168,High-Value (Power),Test
32497,11068,2025-05-20 04:23:00,41.47520774080661,Standard,Test
32498,7740,2025-03-29 13:12:00,26.40532591438955,Standard,Control
32499,14853,2025-02-14 02:54:00,76.64251505844513,Standard,Control
32500,2510,2025-01-11 20:13:00,24.539639919560535,Standard,Test
32501,9158,2025-02-09 18:14:00,9.267412824428133,Standard,Control
32502,6023,2025-04-19 20:08:00,22.0465683059874,Standard,Test
32503,2039,2025-05-24 23:38:00,22.475339539178655,Standard,Test
32504,14517,2025-05-07 15:27:00,55.70282275925744,Standard,Test
32505,12433,2025-02-19 12:07:00,43.411983361453444,Standard,Control
32506,1851,2025-04-10 21:26:00,7.979951627081112,Standard,Test
32507,7433,2025-04-02 22:19:00,5.87198686528213,Standard,Test
32508,8927,2025-02-08 18:20:00,44.86136946001612,Standard,Test
32509,2454,2025-02-20 19:07:00,11.22828175666775,Standard,Test
32510,3017,2025-05-04 11:56:00,47.795780273949376,Standard,Control
32511,11195,2025-01-12 22:31:00,17.50724557008863,Standard,Test
32512,14820,2025-04-17 22:59:00,11.978349233974987,Standard,Control
32513,6626,2025-02-22 20:12:00,181.98282357880836,Standard,Test
32514,7405,2025-04-21 19:05:00,26.18898766505615,Standard,Test
32515,14675,2025-01-23 12:21:00,68.69486163558719,Standard,Control
32516,10508,2025-01-29 11:03:00,5.400366441513195,Standard,Test
32517,4004,2025-05-30 14:07:00,42.363830979768196,Standard,Control
32518,2314,2025-04-25 15:25:00,12.988760240188368,Standard,Test
32519,4624,2025-02-05 12:25:00,63.60749893478555,Standard,Test
32520,3164,2025-05-08 07:02:00,19.03036695018289,Standard,Test
32521,11512,2025-02-07 02:39:00,12.932027063364334,Standard,Control
32522,7187,2025-02-23 15:27:00,44.010116263347705,High-Value (Power),Test
32523,7016,2025-03-17 04:25:00,190.1429269407799,High-Value (Power),Test
32524,11654,2025-02-26 20:27:00,9.372347647946656,Standard,Control
32525,13700,2025-03-18 01:18:00,16.90181418183394,Standard,Control
32526,7783,2025-05-06 00:29:00,74.69957115834765,Standard,Control
32527,5215,2025-02-22 21:06:00,50.222544181381394,Standard,Test
32528,8622,2025-02-12 19:12:00,87.79255679778866,Standard,Test
32529,6939,2025-03-23 21:58:00,27.674658503667487,Standard,Test
32530,2989,2025-05-20 02:57:00,393.99863296599233,High-Value (Power),Control
32531,11989,2025-05-17 07:12:00,22.94325923960145,Standard,Control
32532,5157,2025-05-12 23:19:00,63.406147383029186,Standard,Control
32533,5513,2025-04-02 00:23:00,20.108386239150924,Standard,Test
32534,9789,2025-03-09 04:13:00,13.8797359450904,Standard,Control
32535,11555,2025-05-28 22:22:00,27.120481706221693,Standard,Control
32536,14186,2025-04-07 10:58:00,39.30672460476004,Standard,Test
32537,2351,2025-05-29 07:03:00,8.148030418341357,Standard,Control
32538,9972,2025-01-21 22:43:00,41.062963934959335,Standard,Test
32539,3989,2025-02-24 00:49:00,21.128237624118736,Standard,Control
32540,10641,2025-04-05 00:31:00,53.830942991847785,Standard,Control
32541,2871,2025-02-10 14:43:00,27.88195779262455,Standard,Test
32542,6488,2025-02-11 15:58:00,52.94476686941441,Standard,Control
32543,2911,2025-03-17 15:09:00,48.68846261019193,Standard,Test
32544,4614,2025-03-27 07:58:00,37.844176060357164,Standard,Control
32545,13689,2025-04-14 15:42:00,29.297571675954597,Standard,Control
32546,12453,2025-04-01 16:28:00,82.34447979796468,Standard,Test
32547,10265,2025-03-21 03:03:00,31.308863972920356,Standard,Test
32548,12000,2025-01-08 20:26:00,14.495997545400972,Standard,Control
32549,13435,2025-01-03 23:28:00,42.010173985250646,High-Value (Power),Test
32550,12417,2025-01-01 05:39:00,189.94605599061475,High-Value (Power),Test
32551,2865,2025-02-11 11:29:00,43.30136039635713,Standard,Test
32552,13946,2025-03-21 07:14:00,92.57916575852968,Standard,Control
32553,11811,2025-02-17 04:54:00,112.54807705249762,Standard,Test
32554,1018,2025-03-11 15:32:00,47.36467021274296,Standard,Control
32555,4691,2025-02-05 18:19:00,65.20426565220025,High-Value (Power),Control
32556,9525,2025-03-15 16:54:00,51.622671183851,Standard,Control
32557,10676,2025-03-07 06:16:00,77.58121338963832,Standard,Control
32558,8374,2025-01-31 01:18:00,11.104519896075683,Standard,Control
32559,13900,2025-05-07 03:13:00,24.910178835705928,Standard,Control
32560,6760,2025-01-27 20:01:00,3.476134627239687,Standard,Test
32561,13032,2025-03-29 18:58:00,179.12501940428058,High-Value (Power),Test
32562,10031,2025-04-05 16:06:00,114.7679766068882,Standard,Control
32563,14379,2025-01-26 04:12:00,60.80408364342607,Standard,Control
32564,2452,2025-05-30 07:29:00,8.747268566731533,Standard,Test
32565,1953,2025-05-24 21:44:00,14.070846679893526,Standard,Test
32566,4701,2025-05-24 21:12:00,36.63934829234302,Standard,Test
32567,14992,2025-03-28 21:33:00,55.207122432695826,Standard,Test
32568,14078,2025-02-09 21:28:00,105.54997471169241,Standard,Test
32569,13902,2025-02-09 22:54:00,43.91123794251717,Standard,Control
32570,8455,2025-04-24 06:17:00,10.916957990930444,Standard,Test
32571,6214,2025-02-14 17:04:00,26.210622547815902,Standard,Test
32572,661,2025-05-16 03:20:00,24.156191938398436,Standard,Test
32573,1316,2025-01-19 08:02:00,39.00358772340189,Standard,Control
32574,7382,2025-04-30 20:29:00,57.6039609077051,Standard,Test
32575,2920,2025-05-04 07:17:00,9.867033117259616,Standard,Control
32576,13110,2025-04-08 00:56:00,45.349404979796866,Standard,Control
32577,10387,2025-01-05 12:18:00,35.493718258781726,High-Value (Power),Control
32578,2073,2025-04-04 15:37:00,35.874015633217574,Standard,Test
32579,5443,2025-03-16 01:41:00,116.13115583573925,Standard,Test
32580,2020,2025-05-20 02:52:00,37.3055222782433,Standard,Test
32581,10933,2025-02-03 10:06:00,10.033112316217007,Standard,Control
32582,14587,2025-03-26 07:43:00,66.81457955175473,Standard,Control
32583,6626,2025-01-13 21:28:00,14.983665406441933,Standard,Control
32584,816,2025-04-21 22:31:00,338.72482707878214,High-Value (Power),Control
32585,4778,2025-02-18 19:21:00,18.612475813671995,Standard,Control
32586,14511,2025-04-15 10:31:00,12.254759832742952,Standard,Test
32587,11611,2025-01-29 22:08:00,133.08563189832591,Standard,Test
32588,13482,2025-01-11 13:59:00,32.5304339481484,Standard,Test
32589,12290,2025-05-29 16:48:00,25.177969591658286,Standard,Control
32590,11910,2025-02-19 14:32:00,37.89274777984754,Standard,Control
32591,4735,2025-01-09 09:14:00,39.894531306221715,High-Value (Power),Test
32592,3630,2025-04-01 11:39:00,139.03109040432693,High-Value (Power),Control
32593,2754,2025-03-15 03:59:00,47.44135484323472,Standard,Control
32594,6506,2025-02-25 18:29:00,6.455584285488149,Standard,Test
32595,11560,2025-05-28 03:37:00,78.95762233642819,Standard,Control
32596,14906,2025-02-06 06:59:00,68.4034602879182,High-Value (Power),Control
32597,4686,2025-04-28 03:24:00,30.463407466623355,Standard,Test
32598,202,2025-03-12 11:54:00,23.040586792788954,Standard,Test
32599,1005,2025-04-30 13:40:00,85.96607209339204,Standard,Control
32600,1313,2025-04-18 09:06:00,38.34411008557628,Standard,Test
32601,2026,2025-05-09 16:00:00,34.701898983168306,Standard,Control
32602,3134,2025-01-26 10:23:00,33.08880037626495,Standard,Test
32603,11766,2025-03-29 10:10:00,42.04182064280121,Standard,Control
32604,14092,2025-05-05 05:59:00,63.7081395865396,Standard,Test
32605,4222,2025-05-03 02:52:00,61.10812501786186,Standard,Test
32606,6193,2025-03-21 12:30:00,34.97151289093012,Standard,Test
32607,3672,2025-04-16 23:12:00,57.69437134617875,Standard,Test
32608,4942,2025-04-09 18:21:00,42.71373245986377,Standard,Test
32609,9989,2025-05-17 02:01:00,5.816603957492252,Standard,Control
32610,12467,2025-05-19 02:33:00,8.193948868870542,Standard,Test
32611,1605,2025-05-22 15:11:00,71.67205130643335,Standard,Test
32612,1903,2025-02-08 17:33:00,35.77959022284134,Standard,Control
32613,12192,2025-05-21 18:46:00,28.117777862864283,Standard,Test
32614,4589,2025-03-06 06:14:00,18.14053509379855,Standard,Control
32615,11697,2025-05-10 00:22:00,61.105691370051524,Standard,Control
32616,8161,2025-02-03 22:24:00,25.120082741698187,Standard,Control
32617,10812,2025-04-15 00:41:00,5.369997721415067,Standard,Control
32618,2350,2025-03-10 16:31:00,6.015280201611338,Standard,Control
32619,5060,2025-01-22 17:38:00,140.4328468202629,High-Value (Power),Control
32620,7929,2025-02-13 13:35:00,16.274310256547206,Standard,Test
32621,13481,2025-02-19 16:20:00,44.22907644891092,High-Value (Power),Control
32622,7121,2025-03-15 18:34:00,30.49410585602842,Standard,Test
32623,14275,2025-02-02 02:06:00,45.159015554998966,Standard,Control
32624,4365,2025-01-05 07:07:00,87.27433390211894,Standard,Control
32625,13676,2025-04-22 03:38:00,33.38243596958242,Standard,Test
32626,4720,2025-01-14 14:48:00,58.84807179437355,Standard,Test
32627,6244,2025-03-21 07:49:00,36.008387058975714,High-Value (Power),Test
32628,8082,2025-04-17 01:09:00,90.61408650556695,Standard,Test
32629,14551,2025-05-03 03:56:00,6.118353740523004,Standard,Control
32630,10865,2025-05-27 18:05:00,45.16912036833482,Standard,Control
32631,14433,2025-05-18 00:55:00,19.240462736688844,Standard,Test
32632,9011,2025-01-11 03:55:00,26.774399250639352,Standard,Control
32633,2678,2025-04-04 11:57:00,22.836224592958274,Standard,Test
32634,548,2025-03-21 23:34:00,23.478394279359218,Standard,Test
32635,12625,2025-02-22 11:39:00,26.16827857748911,Standard,Test
32636,8551,2025-02-20 19:11:00,125.72300680125093,Standard,Control
32637,3362,2025-05-17 15:44:00,79.6970491559306,Standard,Control
32638,13708,2025-02-05 21:28:00,53.878515550338435,Standard,Control
32639,1925,2025-02-01 12:29:00,25.79166153888549,Standard,Test
32640,13104,2025-02-26 05:45:00,147.92220855931413,High-Value (Power),Test
32641,12648,2025-02-26 17:47:00,67.0466229959251,High-Value (Power),Test
32642,12635,2025-05-27 14:44:00,43.70532488510256,Standard,Control
32643,5244,2025-02-12 22:27:00,30.580116781879955,Standard,Control
32644,4648,2025-03-05 18:38:00,49.10942072956397,Standard,Control
32645,6682,2025-05-21 21:01:00,22.864015663176254,Standard,Control
32646,2702,2025-05-18 10:59:00,72.6392650929964,Standard,Control
32647,14176,2025-04-26 04:21:00,34.47912436317144,Standard,Control
32648,10123,2025-03-05 06:21:00,28.425014500550184,Standard,Control
32649,422,2025-01-29 08:17:00,212.90477416315284,High-Value (Power),Test
32650,336,2025-03-13 00:08:00,120.06903418905317,Standard,Control
32651,9719,2025-01-23 05:10:00,33.5783391175688,Standard,Control
32652,57,2025-03-17 15:23:00,28.53746802200837,Standard,Test
32653,13974,2025-05-23 04:01:00,46.0315482964067,Standard,Test
